Product_ID,Product_Name,Category,Brand,Unit_Price
PROD48590,Board Game,Home & Kitchen,NexPro,257.56
PROD48591,Wireless Charger,Books,HomeEase,353.75
PROD48592,Graphic Tablet,Home & Kitchen,HomeEase,533.9
PROD48593,Gaming Mouse,Books,ReadMore,482.27
PROD48594,USB-C Charger,Toys & Games,Zenith,523.72
PROD48595,Portable SSD 1TB,Home & Kitchen,NexPro,505.48
PROD48596,Water Bottle,Home & Kitchen,ReadMore,362.11
PROD48597,Smartwatch,Clothing,NexPro,517.62
PROD48598,Dress Shirt,Sports & Outdoors,ReadMore,302.2
PROD48599,Wireless Earbuds,Home & Kitchen,HomeEase,358.51
PROD48600,Electric Kettle,Clothing,Apex,469.14
PROD48601,Webcam Full HD,Books,UrbanStyle,508.62
PROD48602,Cookware Set,Toys & Games,Apex,57.63
PROD48603,Memory Card 128GB,Clothing,ReadMore,173.82
PROD48604,Graphic Tablet,Books,CoreTech,447.27
PROD48605,Memory Card 128GB,Sports & Outdoors,BrightLux,99.06
PROD48606,Air Fryer,Home & Kitchen,KiddoFun,356.85
PROD48607,Electric Kettle,Toys & Games,KiddoFun,445.92
PROD48608,Laptop Sleeve,Clothing,Zenith,520.66
PROD48609,Desk Plant,Books,KiddoFun,197.38
PROD48610,Laptop Sleeve,Home & Kitchen,HomeEase,428.87
PROD48611,Bluetooth Speaker,Clothing,NexPro,194.68
PROD48612,Yoga Mat,Sports & Outdoors,UrbanStyle,151.49
PROD48613,Running Shoes,Electronics,NexPro,250.55
PROD48614,Winter Jacket,Sports & Outdoors,ReadMore,556.23
PROD48615,Children's Book,Home & Kitchen,CoreTech,165.04
PROD48616,Winter Jacket,Books,Zenith,518.05
PROD48617,Power Bank 20000mAh,Books,CoreTech,258.38
PROD48618,Mechanical Keyboard,Toys & Games,Zenith,45.69
PROD48619,Smartwatch,Clothing,UrbanStyle,440.53
PROD48620,HDMI Cable 2m,Books,HomeEase,10.76
PROD48621,Smart Light Bulb,Electronics,Apex,405.07
PROD48622,External HDD 2TB,Toys & Games,Zenith,389.44
PROD48623,Noise Cancelling Headphones,Home & Kitchen,KiddoFun,46.21
PROD48624,Instant Pot,Books,KiddoFun,444.71
PROD48625,Webcam Full HD,Books,Zenith,388.5
PROD48626,Office Chair,Electronics,KiddoFun,482.33
PROD48627,Noise Cancelling Headphones,Books,ReadMore,373.13
PROD48628,Bluetooth Speaker,Toys & Games,UrbanStyle,44.61
PROD48629,Noise Cancelling Headphones,Toys & Games,Apex,458.9
PROD48630,External HDD 2TB,Sports & Outdoors,ReadMore,274.94
PROD48631,Router,Books,UrbanStyle,175.13
PROD48632,Sunglasses,Books,Zenith,172.95
PROD48633,Fitness Band,Clothing,NexPro,78.61
PROD48634,Laptop Sleeve,Home & Kitchen,HomeEase,60.98
PROD48635,Mechanical Keyboard,Toys & Games,CoreTech,70.96
PROD48636,Jeans,Home & Kitchen,Zenith,529.8
PROD48637,Air Fryer,Clothing,HomeEase,288.53
PROD48638,LED Desk Lamp,Electronics,HomeEase,245.05
PROD48639,Bluetooth Speaker,Toys & Games,CoreTech,122.93
PROD48640,Mechanical Keyboard,Home & Kitchen,UrbanStyle,270.33
PROD48641,External HDD 2TB,Sports & Outdoors,HomeEase,419.29
PROD48642,Electric Kettle,Clothing,HomeEase,169.22
PROD48643,Running Shoes,Clothing,NexPro,589.23
PROD48644,LED Desk Lamp,Toys & Games,Apex,489.07
PROD48645,Graphic Tablet,Clothing,BrightLux,199.65
PROD48646,HDMI Cable 2m,Sports & Outdoors,HomeEase,593.84
PROD48647,Desk Organizer,Toys & Games,UrbanStyle,13.19
PROD48648,T-Shirt,Sports & Outdoors,BrightLux,529.73
PROD48649,Portable SSD 1TB,Books,NexPro,291.81
PROD48650,Water Bottle,Toys & Games,HomeEase,93.19
PROD48651,Winter Jacket,Home & Kitchen,Zenith,594.14
PROD48652,Noise Cancelling Headphones,Books,UrbanStyle,61.81
PROD48653,4K Monitor,Electronics,ReadMore,509.39
PROD48654,Car Charger,Toys & Games,Apex,325.25
PROD48655,Memory Card 128GB,Home & Kitchen,KiddoFun,522.19
PROD48656,Electric Kettle,Books,KiddoFun,310.27
PROD48657,Bluetooth Speaker,Clothing,FitLife,69.39
PROD48658,USB-C Charger,Home & Kitchen,BrightLux,590.72
PROD48659,Desk Organizer,Electronics,CoreTech,198.41
PROD48660,Puzzle 1000pc,Toys & Games,Apex,490.64
PROD48661,Novel Bestseller,Clothing,FitLife,510.62
PROD48662,Memory Card 128GB,Electronics,FitLife,271.23
PROD48663,Smartphone Case,Home & Kitchen,ReadMore,287.16
PROD48664,Mechanical Keyboard,Clothing,ReadMore,119.05
PROD48665,LED Desk Lamp,Sports & Outdoors,NexPro,80.7
PROD48666,USB-C Charger,Electronics,NexPro,115.9
PROD48667,Webcam Full HD,Home & Kitchen,FitLife,527.65
PROD48668,Webcam Full HD,Home & Kitchen,BrightLux,567.33
PROD48669,Mechanical Keyboard,Books,NexPro,179.63
PROD48670,Drone Mini,Electronics,FitLife,66.48
PROD48671,4K Monitor,Toys & Games,CoreTech,485.49
PROD48672,Cookware Set,Electronics,ReadMore,109.6
PROD48673,Memory Card 128GB,Books,UrbanStyle,193.45
PROD48674,Smartphone Case,Electronics,BrightLux,164.97
PROD48675,T-Shirt,Books,ReadMore,436.9
PROD48676,Sunglasses,Sports & Outdoors,NexPro,314.73
PROD48677,Action Camera,Books,KiddoFun,179.13
PROD48678,Smartwatch,Home & Kitchen,UrbanStyle,305.4
PROD48679,Drone Mini,Sports & Outdoors,ReadMore,180.2
PROD48680,Puzzle 1000pc,Home & Kitchen,NexPro,246.06
PROD48681,Kids Toy Car,Sports & Outdoors,CoreTech,291.59
PROD48682,Yoga Mat,Toys & Games,NexPro,27.45
PROD48683,Board Game,Electronics,NexPro,216.33
PROD48684,Running Shoes,Books,ReadMore,275.32
PROD48685,Bluetooth Speaker,Home & Kitchen,NexPro,346.83
PROD48686,Fitness Band,Electronics,Apex,105.15
PROD48687,Smart Light Bulb,Toys & Games,ReadMore,157.71
PROD48688,External HDD 2TB,Toys & Games,FitLife,314.25
PROD48689,Yoga Mat,Clothing,Zenith,557.27
PROD48690,Memory Card 128GB,Books,Zenith,504.31
PROD48691,Action Camera,Books,FitLife,597.24
PROD48692,Dress Shirt,Sports & Outdoors,HomeEase,96.35
PROD48693,Novel Bestseller,Sports & Outdoors,UrbanStyle,468.67
PROD48694,Microphone,Electronics,ReadMore,280.12
PROD48695,Vacuum Cleaner,Home & Kitchen,ReadMore,504.49
PROD48696,Puzzle 1000pc,Books,HomeEase,572.3
PROD48697,Projector Mini,Clothing,FitLife,272.56
PROD48698,Mechanical Keyboard,Clothing,FitLife,15.22
PROD48699,Webcam Full HD,Electronics,CoreTech,38.58
PROD48700,Office Chair,Books,CoreTech,508.85
PROD48701,Backpack,Books,UrbanStyle,531.76
PROD48702,Projector Mini,Toys & Games,Apex,463.92
PROD48703,Vacuum Cleaner,Electronics,NexPro,51.94
PROD48704,Board Game,Clothing,NexPro,21.18
PROD48705,Router,Home & Kitchen,FitLife,440.54
PROD48706,LED Desk Lamp,Home & Kitchen,BrightLux,383.65
PROD48707,Gaming Mouse,Electronics,HomeEase,134.62
PROD48708,Air Fryer,Sports & Outdoors,ReadMore,118.76
PROD48709,Backpack,Electronics,CoreTech,263.36
PROD48710,Graphic Tablet,Home & Kitchen,ReadMore,220.21
PROD48711,LED Desk Lamp,Electronics,HomeEase,354.18
PROD48712,Mechanical Keyboard,Home & Kitchen,HomeEase,422.59
PROD48713,Fitness Band,Toys & Games,FitLife,87.76
PROD48714,Bluetooth Speaker,Home & Kitchen,CoreTech,590.88
PROD48715,Children's Book,Electronics,Apex,176.54
PROD48716,Office Chair,Books,Apex,569.97
PROD48717,Graphic Tablet,Clothing,BrightLux,23.32
PROD48718,HDMI Cable 2m,Sports & Outdoors,Zenith,55.74
PROD48719,HDMI Cable 2m,Clothing,FitLife,345.32
PROD48720,Laptop Sleeve,Clothing,KiddoFun,431.97
PROD48721,Puzzle 1000pc,Sports & Outdoors,Zenith,508.71
PROD48722,Water Bottle,Books,ReadMore,279.63
PROD48723,Action Camera,Home & Kitchen,FitLife,41.62
PROD48724,Board Game,Books,UrbanStyle,202.53
PROD48725,Smart Light Bulb,Home & Kitchen,Zenith,588.93
PROD48726,Novel Bestseller,Toys & Games,UrbanStyle,548.17
PROD48727,Air Fryer,Books,ReadMore,177.1
PROD48728,Power Bank 20000mAh,Clothing,UrbanStyle,545.84
PROD48729,Car Charger,Sports & Outdoors,NexPro,428.08
PROD48730,Winter Jacket,Home & Kitchen,ReadMore,216.02
PROD48731,Microphone,Electronics,FitLife,584.46
PROD48732,Smartwatch,Toys & Games,Apex,300.3
PROD48733,Desk Plant,Sports & Outdoors,CoreTech,479.61
PROD48734,Gaming Mouse,Electronics,Zenith,298.06
PROD48735,Cookware Set,Electronics,HomeEase,220.61
PROD48736,Office Chair,Toys & Games,KiddoFun,402.99
PROD48737,Smart Light Bulb,Toys & Games,CoreTech,335.28
PROD48738,Instant Pot,Clothing,UrbanStyle,419.59
PROD48739,Car Charger,Books,Apex,30.63
PROD48740,USB-C Charger,Sports & Outdoors,UrbanStyle,20.84
PROD48741,Instant Pot,Books,BrightLux,168.17
PROD48742,Portable SSD 1TB,Clothing,ReadMore,214.98
PROD48743,Sunglasses,Books,UrbanStyle,316.61
PROD48744,Laptop Sleeve,Sports & Outdoors,CoreTech,28.44
PROD48745,Projector Mini,Books,UrbanStyle,202.67
PROD48746,Laptop Sleeve,Books,BrightLux,189.87
PROD48747,Router,Sports & Outdoors,Zenith,386.13
PROD48748,Fitness Band,Books,FitLife,432.77
PROD48749,Graphic Tablet,Electronics,KiddoFun,522.6
PROD48750,Action Camera,Sports & Outdoors,NexPro,36.1
PROD48751,Portable SSD 1TB,Sports & Outdoors,Apex,139.51
PROD48752,4K Monitor,Books,BrightLux,178.85
PROD48753,Backpack,Home & Kitchen,HomeEase,56.79
PROD48754,Board Game,Electronics,UrbanStyle,540.82
PROD48755,Power Bank 20000mAh,Toys & Games,Zenith,402.94
PROD48756,Novel Bestseller,Books,CoreTech,354.03
PROD48757,Portable SSD 1TB,Home & Kitchen,Zenith,333.83
PROD48758,External HDD 2TB,Books,BrightLux,97.23
PROD48759,Desk Organizer,Books,FitLife,585.37
PROD48760,Sunglasses,Sports & Outdoors,Zenith,384.22
PROD48761,Desk Plant,Sports & Outdoors,ReadMore,68.03
PROD48762,LED Desk Lamp,Toys & Games,FitLife,360.31
PROD48763,Dress Shirt,Toys & Games,KiddoFun,149.47
PROD48764,Water Bottle,Books,BrightLux,208.24
PROD48765,Backpack,Books,UrbanStyle,112.53
PROD48766,T-Shirt,Sports & Outdoors,FitLife,502.75
PROD48767,Gaming Mouse,Books,BrightLux,144.44
PROD48768,Kids Toy Car,Electronics,ReadMore,367.63
PROD48769,Fitness Band,Home & Kitchen,KiddoFun,549.27
PROD48770,Novel Bestseller,Sports & Outdoors,Zenith,297.38
PROD48771,Projector Mini,Home & Kitchen,HomeEase,268.17
PROD48772,Webcam Full HD,Home & Kitchen,KiddoFun,341.52
PROD48773,Backpack,Home & Kitchen,NexPro,206.92
PROD48774,Novel Bestseller,Electronics,ReadMore,51.97
PROD48775,Cookware Set,Books,UrbanStyle,196.36
PROD48776,Yoga Mat,Electronics,ReadMore,66.26
PROD48777,Drone Mini,Toys & Games,FitLife,331.2
PROD48778,Microphone,Clothing,ReadMore,25.25
PROD48779,Graphic Tablet,Sports & Outdoors,NexPro,533.32
PROD48780,Noise Cancelling Headphones,Toys & Games,HomeEase,29.02
PROD48781,Puzzle 1000pc,Electronics,FitLife,79.3
PROD48782,Wireless Charger,Electronics,HomeEase,448.23
PROD48783,Fitness Band,Books,FitLife,544.07
PROD48784,Air Fryer,Books,Zenith,350.68
PROD48785,Jeans,Books,Zenith,315.21
PROD48786,Desk Plant,Sports & Outdoors,CoreTech,430.6
PROD48787,T-Shirt,Clothing,HomeEase,519.65
PROD48788,Cookware Set,Home & Kitchen,NexPro,512.09
PROD48789,Backpack,Electronics,NexPro,493.51
PROD48790,Desk Organizer,Books,Zenith,442.86
PROD48791,HDMI Cable 2m,Home & Kitchen,CoreTech,78.16
PROD48792,Jeans,Electronics,CoreTech,385.73
PROD48793,Desk Organizer,Sports & Outdoors,Zenith,294.55
PROD48794,USB-C Charger,Books,Zenith,54.53
PROD48795,Power Bank 20000mAh,Home & Kitchen,CoreTech,101.76
PROD48796,Router,Toys & Games,FitLife,462.95
PROD48797,Portable SSD 1TB,Home & Kitchen,HomeEase,527.07
PROD48798,Laptop Sleeve,Home & Kitchen,HomeEase,577.36
PROD48799,Car Charger,Books,FitLife,198.96
PROD48800,Smartphone Case,Toys & Games,BrightLux,563.39
PROD48801,Gaming Mouse,Toys & Games,Zenith,23.72
PROD48802,Graphic Tablet,Books,FitLife,510.91
PROD48803,Car Charger,Home & Kitchen,NexPro,390.29
PROD48804,Action Camera,Home & Kitchen,Zenith,558.46
PROD48805,Microphone,Electronics,BrightLux,192.66
PROD48806,Car Charger,Clothing,FitLife,306.23
PROD48807,Vacuum Cleaner,Sports & Outdoors,KiddoFun,469.68
PROD48808,Puzzle 1000pc,Electronics,Apex,447.71
PROD48809,Phone Tripod,Electronics,UrbanStyle,475.5
PROD48810,Power Bank 20000mAh,Electronics,UrbanStyle,181.73
PROD48811,Desk Plant,Home & Kitchen,BrightLux,93.75
PROD48812,Microphone,Clothing,BrightLux,198.45
PROD48813,T-Shirt,Clothing,Apex,472.72
PROD48814,Vacuum Cleaner,Sports & Outdoors,FitLife,307.5
PROD48815,Instant Pot,Sports & Outdoors,FitLife,405.78
PROD48816,Yoga Mat,Home & Kitchen,NexPro,591.93
PROD48817,Microphone,Clothing,Zenith,208.25
PROD48818,Mechanical Keyboard,Books,BrightLux,342.65
PROD48819,External HDD 2TB,Sports & Outdoors,NexPro,135.89
PROD48820,External HDD 2TB,Sports & Outdoors,Apex,285.28
PROD48821,Backpack,Home & Kitchen,Apex,364.12
PROD48822,External HDD 2TB,Sports & Outdoors,Apex,409.07
PROD48823,Instant Pot,Sports & Outdoors,NexPro,352.58
PROD48824,HDMI Cable 2m,Toys & Games,Apex,448.47
PROD48825,Electric Kettle,Home & Kitchen,UrbanStyle,192.65
PROD48826,USB-C Charger,Toys & Games,UrbanStyle,408.37
PROD48827,Mechanical Keyboard,Electronics,Apex,50.67
PROD48828,Wireless Charger,Clothing,ReadMore,363.85
PROD48829,Projector Mini,Toys & Games,UrbanStyle,245.9
PROD48830,Office Chair,Clothing,Apex,187.91
PROD48831,Running Shoes,Books,CoreTech,90.62
PROD48832,Car Charger,Home & Kitchen,KiddoFun,570.27
PROD48833,LED Desk Lamp,Home & Kitchen,NexPro,412.69
PROD48834,Electric Kettle,Clothing,Zenith,426.31
PROD48835,Smartphone Case,Clothing,NexPro,509.97
PROD48836,Drone Mini,Sports & Outdoors,CoreTech,562.84
PROD48837,Memory Card 128GB,Books,CoreTech,48.62
PROD48838,Vacuum Cleaner,Sports & Outdoors,Zenith,307.62
PROD48839,Board Game,Clothing,UrbanStyle,20.17
PROD48840,Router,Electronics,ReadMore,71.2
PROD48841,Mechanical Keyboard,Toys & Games,FitLife,351.78
PROD48842,Drone Mini,Electronics,Apex,583.85
PROD48843,External HDD 2TB,Clothing,Apex,400.31
PROD48844,Phone Tripod,Sports & Outdoors,CoreTech,388.53
PROD48845,HDMI Cable 2m,Home & Kitchen,Apex,284.63
PROD48846,Action Camera,Home & Kitchen,KiddoFun,399.66
PROD48847,LED Desk Lamp,Sports & Outdoors,UrbanStyle,35.78
PROD48848,Board Game,Electronics,KiddoFun,152.36
PROD48849,Car Charger,Electronics,HomeEase,170.92
PROD48850,Instant Pot,Toys & Games,Zenith,262.55
PROD48851,Running Shoes,Sports & Outdoors,Zenith,299.66
PROD48852,Portable SSD 1TB,Sports & Outdoors,Zenith,483.23
PROD48853,Dress Shirt,Toys & Games,KiddoFun,387.14
PROD48854,Desk Organizer,Electronics,Apex,354.78
PROD48855,Phone Tripod,Books,CoreTech,45.46
PROD48856,Running Shoes,Books,CoreTech,566.53
PROD48857,Smartphone Case,Home & Kitchen,BrightLux,240.99
PROD48858,Memory Card 128GB,Books,ReadMore,421.14
PROD48859,Drone Mini,Home & Kitchen,Apex,225.31
PROD48860,USB-C Charger,Clothing,UrbanStyle,417.93
PROD48861,Projector Mini,Toys & Games,Zenith,214.33
PROD48862,Projector Mini,Electronics,ReadMore,257.34
PROD48863,Fitness Band,Clothing,BrightLux,34.7
PROD48864,HDMI Cable 2m,Clothing,KiddoFun,29.8
PROD48865,Office Chair,Electronics,HomeEase,311.33
PROD48866,External HDD 2TB,Home & Kitchen,BrightLux,588.99
PROD48867,Instant Pot,Books,FitLife,220.33
PROD48868,Wireless Earbuds,Electronics,KiddoFun,75.91
PROD48869,Wireless Earbuds,Books,HomeEase,51.55
PROD48870,Vacuum Cleaner,Sports & Outdoors,CoreTech,315.33
PROD48871,Dress Shirt,Toys & Games,CoreTech,466.34
PROD48872,Smartphone Case,Home & Kitchen,KiddoFun,460.68
PROD48873,Smartwatch,Sports & Outdoors,HomeEase,357
PROD48874,Winter Jacket,Toys & Games,HomeEase,207.27
PROD48875,Memory Card 128GB,Electronics,ReadMore,561.64
PROD48876,Desk Organizer,Home & Kitchen,UrbanStyle,391.78
PROD48877,LED Desk Lamp,Toys & Games,HomeEase,150.5
PROD48878,Dress Shirt,Electronics,Zenith,324.6
PROD48879,Backpack,Home & Kitchen,BrightLux,232.4
PROD48880,Office Chair,Books,HomeEase,445.53
PROD48881,Noise Cancelling Headphones,Home & Kitchen,Zenith,68.8
PROD48882,Winter Jacket,Sports & Outdoors,UrbanStyle,190.59
PROD48883,LED Desk Lamp,Clothing,CoreTech,356.79
PROD48884,Webcam Full HD,Electronics,HomeEase,194.24
PROD48885,Power Bank 20000mAh,Electronics,NexPro,441
PROD48886,Microphone,Toys & Games,UrbanStyle,51.72
PROD48887,Vacuum Cleaner,Clothing,HomeEase,202.86
PROD48888,Portable SSD 1TB,Sports & Outdoors,NexPro,132.43
PROD48889,HDMI Cable 2m,Books,FitLife,59.36
PROD48890,Projector Mini,Toys & Games,BrightLux,534.61
PROD48891,USB-C Charger,Clothing,UrbanStyle,149.42
PROD48892,Phone Tripod,Sports & Outdoors,BrightLux,425.22
PROD48893,Novel Bestseller,Electronics,Zenith,161.08
PROD48894,External HDD 2TB,Electronics,UrbanStyle,120.09
PROD48895,Graphic Tablet,Electronics,KiddoFun,512.03
PROD48896,Laptop Sleeve,Sports & Outdoors,KiddoFun,423.46
PROD48897,Wireless Charger,Toys & Games,ReadMore,355.24
PROD48898,Router,Electronics,HomeEase,190.95
PROD48899,Cookware Set,Sports & Outdoors,Apex,425.79
PROD48900,Board Game,Toys & Games,Zenith,417.49
PROD48901,Electric Kettle,Home & Kitchen,FitLife,388.71
PROD48902,Wireless Charger,Sports & Outdoors,KiddoFun,214.01
PROD48903,Projector Mini,Toys & Games,FitLife,221.07
PROD48904,Router,Electronics,KiddoFun,109.17
PROD48905,HDMI Cable 2m,Toys & Games,NexPro,341.14
PROD48906,Mechanical Keyboard,Home & Kitchen,BrightLux,379.78
PROD48907,Noise Cancelling Headphones,Home & Kitchen,Zenith,423.47
PROD48908,Smartwatch,Toys & Games,CoreTech,501.52
PROD48909,Cookware Set,Toys & Games,HomeEase,38.39
PROD48910,Drone Mini,Toys & Games,CoreTech,237.76
PROD48911,Router,Home & Kitchen,BrightLux,451.41
PROD48912,Memory Card 128GB,Books,BrightLux,309.28
PROD48913,Fitness Band,Toys & Games,HomeEase,479.05
PROD48914,Novel Bestseller,Sports & Outdoors,NexPro,586.72
PROD48915,Kids Toy Car,Sports & Outdoors,Apex,151.15
PROD48916,HDMI Cable 2m,Electronics,ReadMore,541.45
PROD48917,Electric Kettle,Home & Kitchen,Apex,69.12
PROD48918,Noise Cancelling Headphones,Home & Kitchen,CoreTech,61.2
PROD48919,Cookware Set,Clothing,KiddoFun,547.51
PROD48920,Smart Light Bulb,Toys & Games,HomeEase,116.86
PROD48921,Puzzle 1000pc,Books,BrightLux,210.71
PROD48922,Sunglasses,Books,FitLife,71.64
PROD48923,HDMI Cable 2m,Electronics,ReadMore,341.59
PROD48924,Microphone,Electronics,HomeEase,24.34
PROD48925,Running Shoes,Books,FitLife,480.26
PROD48926,Noise Cancelling Headphones,Books,CoreTech,246.1
PROD48927,T-Shirt,Sports & Outdoors,FitLife,72.02
PROD48928,Bluetooth Speaker,Sports & Outdoors,CoreTech,444.41
PROD48929,Running Shoes,Home & Kitchen,Zenith,443.7
PROD48930,External HDD 2TB,Electronics,BrightLux,200.35
PROD48931,Smart Light Bulb,Home & Kitchen,KiddoFun,401.05
PROD48932,Gaming Mouse,Books,NexPro,341.26
PROD48933,Desk Plant,Toys & Games,KiddoFun,376.94
PROD48934,Winter Jacket,Toys & Games,Apex,248.28
PROD48935,HDMI Cable 2m,Electronics,FitLife,551.1
PROD48936,4K Monitor,Books,NexPro,55.06
PROD48937,Running Shoes,Clothing,NexPro,130.22
PROD48938,Desk Organizer,Sports & Outdoors,HomeEase,127.11
PROD48939,T-Shirt,Books,UrbanStyle,434.73
PROD48940,Wireless Charger,Clothing,KiddoFun,40.05
PROD48941,Desk Organizer,Electronics,HomeEase,513.74
PROD48942,Kids Toy Car,Electronics,Zenith,459.5
PROD48943,External HDD 2TB,Home & Kitchen,UrbanStyle,295.41
PROD48944,Smartphone Case,Clothing,Zenith,251.72
PROD48945,HDMI Cable 2m,Electronics,HomeEase,292.13
PROD48946,Office Chair,Electronics,Zenith,446.74
PROD48947,Action Camera,Books,NexPro,347.26
PROD48948,LED Desk Lamp,Books,Apex,29.93
PROD48949,Jeans,Sports & Outdoors,FitLife,573.24
PROD48950,HDMI Cable 2m,Sports & Outdoors,HomeEase,66.24
PROD48951,Air Fryer,Toys & Games,CoreTech,252.63
PROD48952,Children's Book,Home & Kitchen,UrbanStyle,591.96
PROD48953,Webcam Full HD,Clothing,NexPro,507.22
PROD48954,Laptop Sleeve,Electronics,UrbanStyle,196.86
PROD48955,Bluetooth Speaker,Books,UrbanStyle,332.73
PROD48956,Noise Cancelling Headphones,Toys & Games,CoreTech,546.73
PROD48957,Phone Tripod,Electronics,FitLife,375.1
PROD48958,Webcam Full HD,Clothing,NexPro,228.35
PROD48959,Portable SSD 1TB,Home & Kitchen,HomeEase,189.65
PROD48960,Winter Jacket,Clothing,BrightLux,183.63
PROD48961,Kids Toy Car,Sports & Outdoors,KiddoFun,137.49
PROD48962,Office Chair,Sports & Outdoors,ReadMore,593.34
PROD48963,Noise Cancelling Headphones,Toys & Games,Apex,428.44
PROD48964,Yoga Mat,Toys & Games,ReadMore,20.95
PROD48965,Smart Light Bulb,Sports & Outdoors,BrightLux,543.26
PROD48966,Mechanical Keyboard,Sports & Outdoors,BrightLux,119.7
PROD48967,Bluetooth Speaker,Home & Kitchen,FitLife,584.02
PROD48968,Jeans,Clothing,NexPro,439.84
PROD48969,Office Chair,Books,HomeEase,56.28
PROD48970,Smartwatch,Toys & Games,NexPro,487
PROD48971,Graphic Tablet,Home & Kitchen,UrbanStyle,325.01
PROD48972,Memory Card 128GB,Home & Kitchen,Zenith,194.65
PROD48973,Portable SSD 1TB,Clothing,NexPro,215.33
PROD48974,External HDD 2TB,Electronics,BrightLux,239.92
PROD48975,USB-C Charger,Electronics,BrightLux,516.15
PROD48976,Instant Pot,Home & Kitchen,KiddoFun,522.45
PROD48977,Car Charger,Sports & Outdoors,NexPro,16.22
PROD48978,Gaming Mouse,Clothing,UrbanStyle,419.28
PROD48979,Children's Book,Books,FitLife,277.39
PROD48980,Running Shoes,Toys & Games,BrightLux,542.44
PROD48981,Webcam Full HD,Books,UrbanStyle,528.03
PROD48982,Memory Card 128GB,Toys & Games,ReadMore,496.85
PROD48983,Action Camera,Electronics,CoreTech,38.16
PROD48984,Action Camera,Sports & Outdoors,Zenith,115.76
PROD48985,HDMI Cable 2m,Clothing,Zenith,325.37
PROD48986,Office Chair,Sports & Outdoors,FitLife,332.14
PROD48987,Dress Shirt,Sports & Outdoors,CoreTech,444.06
PROD48988,Smart Light Bulb,Books,Zenith,100.43
PROD48989,Board Game,Home & Kitchen,UrbanStyle,262.22
PROD48990,Memory Card 128GB,Electronics,Zenith,390.36
PROD48991,Office Chair,Toys & Games,BrightLux,511.71
PROD48992,Memory Card 128GB,Electronics,Zenith,36.04
PROD48993,Desk Organizer,Clothing,CoreTech,546.86
PROD48994,Kids Toy Car,Home & Kitchen,UrbanStyle,121.01
PROD48995,Gaming Mouse,Electronics,ReadMore,515.48
PROD48996,Novel Bestseller,Books,BrightLux,436.29
PROD48997,Water Bottle,Toys & Games,Zenith,122.8
PROD48998,Power Bank 20000mAh,Electronics,HomeEase,417.57
PROD48999,Drone Mini,Toys & Games,CoreTech,487.79
PROD49000,Memory Card 128GB,Books,CoreTech,579.91
PROD49001,USB-C Charger,Toys & Games,Zenith,587.12
PROD49002,Water Bottle,Clothing,Zenith,326.08
PROD49003,Yoga Mat,Toys & Games,ReadMore,7.04
PROD49004,Drone Mini,Home & Kitchen,UrbanStyle,311
PROD49005,Novel Bestseller,Sports & Outdoors,Apex,22.57
PROD49006,Car Charger,Toys & Games,KiddoFun,400.46
PROD49007,External HDD 2TB,Books,Apex,477.69
PROD49008,Car Charger,Toys & Games,NexPro,386.47
PROD49009,Router,Books,FitLife,179.17
PROD49010,Desk Plant,Home & Kitchen,UrbanStyle,9.13
PROD49011,Router,Books,FitLife,470.38
PROD49012,Mechanical Keyboard,Toys & Games,CoreTech,68
PROD49013,Instant Pot,Electronics,UrbanStyle,444.55
PROD49014,Drone Mini,Electronics,Zenith,419.54
PROD49015,Action Camera,Sports & Outdoors,HomeEase,592.02
PROD49016,Memory Card 128GB,Home & Kitchen,CoreTech,30.17
PROD49017,Phone Tripod,Sports & Outdoors,CoreTech,162.41
PROD49018,Portable SSD 1TB,Toys & Games,NexPro,149.47
PROD49019,Water Bottle,Toys & Games,KiddoFun,469.06
PROD49020,T-Shirt,Home & Kitchen,NexPro,598.79
PROD49021,Fitness Band,Toys & Games,UrbanStyle,81.62
PROD49022,Novel Bestseller,Electronics,CoreTech,379.77
PROD49023,Novel Bestseller,Books,CoreTech,73.39
PROD49024,Wireless Earbuds,Home & Kitchen,BrightLux,22.83
PROD49025,Children's Book,Toys & Games,ReadMore,198.54
PROD49026,HDMI Cable 2m,Books,BrightLux,25.28
PROD49027,Desk Plant,Books,Apex,195.88
PROD49028,T-Shirt,Books,Apex,490.54
PROD49029,Router,Books,NexPro,336.04
PROD49030,Smart Light Bulb,Toys & Games,CoreTech,497.46
PROD49031,Jeans,Clothing,Apex,217.45
PROD49032,Phone Tripod,Sports & Outdoors,UrbanStyle,420.36
PROD49033,Memory Card 128GB,Electronics,HomeEase,233.68
PROD49034,Action Camera,Clothing,NexPro,300.98
PROD49035,Sunglasses,Clothing,FitLife,519.44
PROD49036,Drone Mini,Toys & Games,Zenith,320.34
PROD49037,Gaming Mouse,Toys & Games,BrightLux,17.52
PROD49038,Instant Pot,Books,NexPro,515.22
PROD49039,Smart Light Bulb,Sports & Outdoors,ReadMore,284.15
PROD49040,Office Chair,Books,ReadMore,236.43
PROD49041,Projector Mini,Home & Kitchen,Zenith,305.97
PROD49042,Air Fryer,Electronics,BrightLux,103.42
PROD49043,Smartwatch,Toys & Games,ReadMore,67.18
PROD49044,T-Shirt,Clothing,CoreTech,223.77
PROD49045,Board Game,Sports & Outdoors,KiddoFun,135.89
PROD49046,Wireless Earbuds,Sports & Outdoors,BrightLux,260.66
PROD49047,Microphone,Toys & Games,HomeEase,463.33
